text,label
【冬季喝水减肥 做个水灵灵的瘦美人】 1.清早起床：喝上一大杯淡盐水；2.上午：喝点柠檬水；3.午饭开吃前：喝一小碗汤；4.下午：喝一杯玫瑰花茶或者其他的花草茶；5.晚餐：以蛋白质和蔬菜汁为主；6.三餐前：中药减肥茶，特别适合在餐前半小时内饮用，尤其是空腹饮用，效果更佳。$LOTOzf$,woman
 ||知性小资女人: blingbling美甲，每天必上，今天你闪了吗$LOTOzf$女人都爱美甲:blingbling美甲，每天必上，今天你闪了吗！~~喜欢美甲请收听→女人都爱美甲,woman
《好玩的书》在卓越网已经挺进前100名啦！感谢腾讯网总编辑陈菊红为《好玩的书》写的推荐语：“我写的推荐不比这本书好玩，把你浪费在这两行字上的时间加在《好玩的书》上吧。”$LOTOzf$,literature
 亲 我报名参加足球同志会！$LOTOzf$      李家俊:昨天和几个朋友讨论建一个踢球的同好会，组织每周去踢一次球，尽量正规，为的是强身健体，为的是联络感情。,sports
NBA一起看看今天湖人对爵士的比赛集锦吧~~~  http:url.cn/2EyKCg                收起湖人96-71爵士 科比26分阿泰惊艳劈扣$LOTOzf$,sports
想要让皮肤更好地吸收富有滋润成分的产品，顺着毛孔打开的方向，由下至上的推进方式是非常有效的。先把面霜点在下巴、两颊、额头和鼻尖，然后从下巴开始以打圈的方式缓缓向上，经过鼻子，到额头;再从嘴角两边向上将脸颊上的面霜也涂开。$LOTOzf$,woman
【电脑族护肤】 ①隔离保湿，每天涂隔离霜，电脑旁放一个保湿的喷雾随时补水；②每半个小时起来运动五分钟，可改善血液循环使皮肤透亮；③备一杯胡萝卜汁，常喝抗氧化使肤色红润；④上网后尽快用温水和洗面奶洗脸。普通隔离霜用洗面奶就足够了，不需要用卸妆产品。$LOTOzf$,woman
如果说泰达今年亚冠最大的问题，不是今天的0:3，而是小组赛对阵墨尔本的两场比赛造成的苦果，只能自己吃。如果多拿1分，主场踢大阪樱花，恐怕结果会更值得期待了。          $LOTOzf$                          马德兴:亚冠比赛结束,sports
本周末风云足球直播预告：10日15：00中国足协室内五人制甲级联赛第9轮青岛英茁体育浙江黄龙三大22：30不来梅沃尔夫斯堡11日01：30汉诺威96勒沃库森03：45国际米兰佛罗伦萨22：30多特蒙德凯泽斯劳滕12日00：30斯图加特拜仁慕尼黑,sports
北京时间11月27日晚，根据英国多家媒体同时报道，现任威尔士主帅加里-斯皮德自杀去世，年仅42岁。随后威尔士足协也官方确认了这一消息，一代英超传奇球星就这样没有任何预兆令人感到震惊的辞别了人世。$LOTOzf$,sports
大佳资讯为城市开书单《朱镕基讲话实录》获推荐一场名为“阅读城市城市阅读”的大型推广活动在北京向社会发布首批141种推荐书目。唯一获“特别推荐”的图书是《朱镕基讲话实录》。:$LOTOzf$,literature
英超【热刺1-1切尔西】上半场比赛结束，阿德巴约首开纪录，斯图里奇扳平比分，两队暂时1-1握手言和，但切尔西已经损失了伊万诺维奇和米克尔两员大将。CC切尔西微博群(*83952974) 英超 国际足球$LOTOzf$,sports
本周末风云足球直播预告：12月4日22：00尤文切塞纳5日00：30沙尔克04奥格斯堡（本周大多数联赛均在五套直播：3日03：45的热那亚米兰、22：30拜仁不来梅4日01：30斯图加特科隆03：00巴萨莱万特本场比赛在德甲结束后延播5日03：00马洛卡毕尔巴鄂，请以五套预告为准）标签：$LOTOzf$,sports
2011赛季中超联赛最后一轮，陕西人和在两度落后的情况下依靠菲尔马尼和陈杰的进球两度扳平比分，2:2战平青岛中能。感谢广大球迷一年来的支持与厚爱，明年中超赛场我们再见,sports
尚品课堂睡前四步去眼袋：用中指和无名指由眼角至眼尾方向按压眼窝上方。用无名指由眼尾至眼角，以画圈的方式按摩。用无名指从眼角开始，以画圈方式逆时针方向按压。将按压延伸到太阳穴，稍加大力度并停留3秒。还可配合贝佳斯活力亮采睛凝霜，能更加有效去除眼袋和黑眼圈，不妨试试哦$LOTOzf$,woman
闽南高校一周两起学生坠楼事件，海峡导报日前调查发现 ：近两成受访大学生有过自杀念头 。心理专家：90后大学生心理问题应引起关注，要教孩子学会当“第二” 。困扰大学生们的问题主要有三方面，分别为学习就业压力、人际关系和情感问题。        $LOTOzf$,campus
别给我看什么调查报告，我最讨厌看科幻小说！$LOTOzf$,literature
360度环形吸脂可以对任何部位进行吸脂，哪儿肥胖就减哪儿，也可以为您塑造美丽曲线。在全身皮下脂肪堆积的部位几乎都可以进行吸脂减肥，如：面部、下颌部、上臂部、背部、腰腹部、臀部、大小腿等局部脂肪堆积部位。互听大队整形美容$LOTOzf$,woman
2. 初赛  （1）时间：2011年9月上旬。  （2）地点：重庆主城区。  （3）内容：专业表演。  （4）形式：采取评委审看录像的方式进行评选。经评委评议和打分，按选手得分排序，各比赛类别的前10名选手进入复赛。$LOTOzf$,sports
转发微博张建：看了足球之夜陕西浐灞搬迁贵阳板块，截下了这些伤感的瞬间，此时的心情很伤感，一个球市如此火爆的古城西安没有了足球队，作为一个山东球迷，此时很同情陕西的球迷。不管怎么说，祝福浐灞吧，未来更美好，祝福陕西球迷，未来真正的有自己的球队追随。再见，西北狼足迹王涛华商报浐灞风云原文转发原文评论$LOTOzf$,sports
孙老师译著甚丰，质量保证的忧郁的哈姆莱特：很久以前在译林杂志读过《汉尼拔》，觉得翻译不错。最近览2008年第6期所附各期长篇目录，才知道译者是孙法理。他还翻译了司格特《护符》。而关于我正在读的《伊凡赫》的两个译者的信息，能获取的太少。应该都是人物。转发(2)评论(1)11月25日08:44来自手机新浪网,literature
2000级帅锅童鞋(羽毛球高手)求助:有学项目管理的校友吗？有时间给讲讲课吧，学习一下，请吃饭。标签：$LOTOzf$,sports
CBA风云季恭喜福建球王龚松林职业生涯得分突破5000分！福建加油$LOTOzf$,sports
总之就是胖呗暴风明星汇：女人命好的几点特征1圆脸(对人际关系及财运都有加分)；2下巴丰满（可能会拥有两栋以上的房产）；3臀大(代表有财运)；4腿不能细（腿长脚瘦，奔走不停，辛苦之相也）；5小腹有脂肪(状是一种福寿之相)。转发(153)评论(24)12月13日09:25来自微博桌面标签：$LOTOzf$,woman
 || 中国足球: 送给喜欢足球的人们：也许你并不强壮，也许你身材不高、相貌平平。但如果你热爱足球，如果你崇尚团队配合，那你就能踢出最棒的足球！$LOTOzf$巴塞罗那足球俱乐部:也许你并不强壮，也许你身材不高、相貌平平。但如果你热爱足球，如果你崇尚团队配合，那你就能踢出最棒的足球！巴萨万岁！,sports
【实用管理学】管理的道理其实就这样简单：管理就是分而治之。我们通常都不害怕管10个人。因为10个人我们能够看得见，管得住。但是管理100人、1000人、10000人、1000000人？我们越来越恐惧和不知所措。但管理100个人和1万个人的差别并不大，关键是我们学会分而治之。$LOTOzf$,literature
中央美术学院是教育部直属的唯一一所高等美术院校。现设有绘画、中国画、书法学、雕塑、美术学、艺术设计、建筑学、摄影、动画等专业，三十多个专业方向:11标签：中央美术学院美术高考艺术高考,campus
八月照相馆双蛋跨年、完美新娘大讲堂火热开课中，免费听课学做新娘，报名更有千元大礼赠送快要结婚的你，犹豫什么，你的好友，你一来参加，学习新娘魔法，在那个日子里，体验全世界的幸福私信姓名手机号给我，即报名成功名额有限先到先得详情咨询:15011585213灵姐也可电话报名,woman
曼联出局，明年上半年可以少熬几个夜了。$LOTOzf$,sports
转发支持一下华章经管：庆再联想新书首发今天在快书包买《再联想》，赢联想乐1转发本条微博即有机会获赠4优盘，共8个活动说明见下图，购买请猛击:8转发(92)评论(61)12月8日10:09来自新浪微博标签：$LOTOzf$,literature
 勒蒂谢尔 Matt Le Tissier 这位被南安普敦球迷称为“勒上帝”的传奇球星从来没有赢得过任何荣誉，虽然曼联等豪门多次向他发出邀请，但勒蒂谢尔一生都没有离开南安普敦，他就是属于这座英格兰南部港口城市自己的“马尔蒂尼”。http:url.cn/3qmQCR  || 老牛:$LOTOzf$      阿森纳新闻:希勒：如果范佩西打破了我的年度进球纪录，我会第一个向他道贺，但阿森纳千万不能失去他（合同还有18个月到期）。希勒1995年在布莱克本以36个进球创造了自然年度内的进球纪录，范佩西目前33球，但阿森纳Arsenal新年前还有四场比赛。国际足球 英超 阿森纳微博群(*77661653) 英超阿森纳,sports
警惕喝咖啡可能会让你的胸部变小瑞典科学家的一项最新发现指出女孩每天喝咖啡若超过三杯她们的乳房可能会变小。因为半数女性体内含有一种特殊基因因为这种基因当她们摄入咖啡因时乳房就会缩小。但是隆德大学的海伦娜金斯洛姆表示女性没有必要为这一研究结果整天提心吊胆。,woman
7种方法除雀斑日喝1杯西红柿汁；黄瓜粥；常饮柠檬汁美白嫩肤，防皮肤血管老化除色素斑；常喝黑木耳红枣汤祛斑；胡萝卜汁敷脸，或日喝1杯胡萝卜汁，可防皮肤粗糙祛斑；禁忌使用含有激素、铅、汞等有害物质的“速效祛斑霜”副作用太多；避免刺激性食物，如咖啡、可乐、浓茶、酒等。$LOTOzf$,woman
12月12日《体育世界》互动话题：1作为全华班的八一男篮，要想回到顶级球队的行列，还应做好哪些方面的事？,sports
丁俊晖老家豪宅揭秘 丁妈称400平米花费60万  http:url.cn/0o89fc  (分享自 腾讯体育 )$LOTOzf$,sports
【欧树平衡补水舒缓眼霜】—轻盈液体质地、吸收迅速、非常适合眼部皮肤使用，同样适合于隐形眼镜配戴者使用。维他命A、E，抗自由基、抗氧化、防止眼周肌肤早期衰老，具有消肿、保湿、抗老化功效，让双目年轻有神采。http:url.cn/3cnicA$LOTOzf$,woman
《三万英尺》12月刊出刊了标签：,literature
【【淘宝网】【正品-纯天然丰胸植物精油】】 http:url.cn/0ceump$LOTOzf$,woman
历史回顾武汉伽美医疗美容医院斥资百万将热玛吉（）紧肤除皱系统进行了全面升级，将热玛吉（）紧肤技术率先创新运用于眼部抗衰领域，破解了多年以来热玛吉（）不能应用于整个面部的难题。经过多年的技术研发与改进，眼部抗衰除皱得到了极佳的治疗效果。,woman
女孩子的各种保养方法大全各位请尽快转走:5864$LOTOzf$,woman
谢谢你的支持哦这款新产品是伊卡璐滋养水润洗护组合，它蕴含夏威夷椰子兰花精华，双重植物精华滋润配方可以令秀发自然水润，芬芳怡人哦椰子精华可以润泽补水，兰花可以给你带来非凡的芬芳体验，迷人香气让你无法抵挡摇摆琰琰：伊卡璐草本精华刚买的，新包装好久没用这个味道的了，真得好香原文转发原文评论$LOTOzf$,woman
【玻尿酸隆鼻的优点有哪些？】①注射玻尿酸隆鼻只需注射一针，边注射、边塑性，在几分钟内便可完成，患者痛苦小。马上就可以看到注射隆鼻效果。②注射隆鼻舒适无痛苦注射隆鼻采用注射法，像打针一样，全程仅有微胀微痛感，无大痛苦，求美者接受程度高；③相对高昂的手术隆鼻费用，价格较为低廉。				$LOTOzf$,woman
